ii-sápmelaš	ii-sápmelaš	
hálddatlaš	hálddatlaš	
hyperaktiiva	hyperaktiiva	
homoseksuála	homoseksuála	
heahpatmeahttun	heahpatmeahttun	
gælalaš	gælalaš	
guđajuvllat	guđajuvllat	
govdosaš	govdosaš	
golmmaoasat	golmmaoasat	
golmmageardán	golmmageardán	
gilvonávccalaš	gilvonávccalaš	
gilleš	gilleš	
gieris	kjærlig	
fálesnuorrilaš	fálesnuorrilaš	
fuopmášahtti	fuopmášahtti	
fidnofágalaš	fidnofágalaš	
fanatihkalaš	fanatihkalaš	
eŋgelasgielat	eŋgelasgielat	
eavttuheapme	eavttuheapme	
eanodatlaš	eanodatlaš	
eahpevissis	eahpevissis	
eahpepolitihkalaš	eahpepolitihkalaš	
eahpealmmolaš	eahpealmmolaš	
dábáláš	dábáláš	
duhátjuolggat	duhátjuolggat	
dovduičuohcci	dovduičuohcci	
dihtolágan	dihtolágan	
deahtis	deahtis	
davviguovlovuoruheapmi	davviguovlovuoruheapmi	
buotbeallásaš	buotbeallásaš	
brasilalaš	brasilalaš	
bealleduhtavaš	bealleduhtavaš	
6-mánnosaš	6-mánnosaš	
čemihkalaš	čemihkalaš	
šatteš	šatteš	
vástesaš	vástesaš	
vuostemielalaš	vuostemielalaš	
vuollis	vuollis	
vanhurskkis	gudfryktig	
tyrkialaš	tyrkialaš	
sveitsalaš	sveitsalaš	
surgatlaš	surgatlaš	
sreaŋggis	sreaŋggis	
sonas	sonas	
skihkalaš	ordensmessig	
simpal	simpal	
siessái	siessái	
sierramielalaš	sierramielalaš	
servodatdieđalaš	servodatdieđalaš	
searalaš	sterk	
rámssas	rámssas	
ruovttuheapme	ruovttuheapme	
rojas	rojas	
rikkas	rikkas	
riektelaš	rettshaver	
reálisttalaš	reálisttalaš	
rabasmielalaš	rabasmielalaš	
priváhtarievttálaš	priváhtarievttálaš	
ovttamielat	ovttamielat	
ovttabealat	ensidig	
ovddolaš	underlig	
oranša	oranša	
olmmošaddjái	olmmošaddjái	
ollesáigásaš	ollesáigásaš	
